driverId,p_podium,p_points,p_out,expected_position,dnf_rate_sim,position,grid,actual,year,round,actual_podium,actual_points,actual_out,p_podium_gr,p_points_gr,p_out_gr,p_podium_oh,p_points_oh,p_out_oh
leclerc,0.4725,0.314,0.2135,6.4605,0.2085,3,3,1,2019,7,1.0,0.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,0.9999980000040002,9.99998000004e-07,9.99998000004e-07
max_verstappen,0.076,0.583,0.341,9.674,0.2095,5,9,2,2019,7,0.0,1.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.99998000004e-07,0.9999980000040002,9.99998000004e-07
norris,0.1085,0.6115,0.28,8.946,0.194,20,8,3,2019,7,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.99998000004e-07,0.9999980000040002,9.99998000004e-07
perez,0.001,0.241,0.758,13.2275,0.211,12,15,3,2019,7,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
raikkonen,0.0005,0.196,0.8035,13.5635,0.2005,15,16,3,2019,7,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
ricciardo,0.3775,0.406,0.2165,6.928,0.2045,6,4,2,2019,7,0.0,1.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.99998000004e-07,0.9999980000040002,9.99998000004e-07
russell,0.0,0.1065,0.8935,14.398,0.1905,16,18,3,2019,7,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
sainz,0.0285,0.523,0.4485,10.8595,0.2155,11,11,3,2019,7,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
stroll,0.0,0.139,0.861,14.1105,0.203,9,17,2,2019,7,0.0,1.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
vettel,0.605,0.186,0.209,5.747,0.2075,2,1,1,2019,7,1.0,0.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,0.9999980000040002,9.99998000004e-07,9.99998000004e-07
albon,0.0235,0.5325,0.444,10.7835,0.201,15,11,3,2019,8,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
bottas,0.5375,0.2495,0.213,6.1345,0.2095,2,2,1,2019,8,1.0,0.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,0.9999980000040002,9.99998000004e-07,9.99998000004e-07
gasly,0.078,0.6125,0.3095,9.4935,0.195,10,9,2,2019,8,0.0,1.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.99998000004e-07,0.9999980000040002,9.99998000004e-07
giovinazzi,0.0555,0.5735,0.371,10.029,0.197,16,10,3,2019,8,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.99998000004e-07,0.9999980000040002,9.99998000004e-07
grosjean,0.002,0.185,0.813,13.703,0.199,20,16,3,2019,8,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
hamilton,0.6115,0.1755,0.213,5.7945,0.211,1,1,1,2019,8,1.0,0.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,0.9999980000040002,9.99998000004e-07,9.99998000004e-07
hulkenberg,0.009,0.3805,0.6105,12.1245,0.198,8,13,2,2019,8,0.0,1.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
kevin_magnussen,0.0035,0.2515,0.745,13.0975,0.201,17,15,3,2019,8,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
kubica,0.001,0.097,0.902,14.5575,0.2005,18,18,3,2019,8,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
kvyat,0.0,0.0565,0.9435,15.0535,0.2005,14,19,3,2019,8,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
leclerc,0.4655,0.3295,0.205,6.378,0.199,3,3,1,2019,8,1.0,0.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,0.9999980000040002,9.99998000004e-07,9.99998000004e-07
max_verstappen,0.3895,0.408,0.2025,6.7265,0.1875,4,4,2,2019,8,0.0,1.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.99998000004e-07,0.9999980000040002,9.99998000004e-07
norris,0.3025,0.488,0.2095,7.216,0.1935,9,5,2,2019,8,0.0,1.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.99998000004e-07,0.9999980000040002,9.99998000004e-07
perez,0.0035,0.308,0.6885,12.7085,0.218,12,14,3,2019,8,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
raikkonen,0.017,0.4495,0.5335,11.533,0.2115,7,12,2,2019,8,0.0,1.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
ricciardo,0.1165,0.612,0.2715,8.7955,0.189,11,8,3,2019,8,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.99998000004e-07,0.9999980000040002,9.99998000004e-07
russell,0.0,0.0355,0.9645,15.4495,0.212,19,20,3,2019,8,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
sainz,0.2185,0.54,0.2415,7.9925,0.212,6,6,2,2019,8,0.0,1.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.99998000004e-07,0.9999980000040002,9.99998000004e-07
stroll,0.0005,0.1265,0.873,14.188,0.21,13,17,3,2019,8,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
vettel,0.165,0.589,0.246,8.2415,0.1865,5,7,2,2019,8,0.0,1.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.99998000004e-07,0.9999980000040002,9.99998000004e-07
albon,0.0,0.1005,0.8995,14.532,0.198,15,18,3,2019,9,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
bottas,0.4565,0.325,0.2185,6.557,0.211,3,3,1,2019,9,1.0,0.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,0.9999980000040002,9.99998000004e-07,9.99998000004e-07
gasly,0.12,0.596,0.284,8.9275,0.204,7,8,2,2019,9,0.0,1.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.99998000004e-07,0.9999980000040002,9.99998000004e-07
giovinazzi,0.1575,0.5815,0.261,8.547,0.213,10,7,2,2019,9,0.0,1.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.99998000004e-07,0.9999980000040002,9.99998000004e-07
grosjean,0.031,0.4935,0.4755,11.0495,0.2195,16,11,3,2019,9,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
hamilton,0.3675,0.408,0.2245,7.0805,0.215,5,4,2,2019,9,0.0,1.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.99998000004e-07,0.9999980000040002,9.99998000004e-07
hulkenberg,0.0035,0.2555,0.741,13.094,0.211,13,15,3,2019,9,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
kevin_magnussen,0.047,0.5895,0.3635,10.076,0.205,19,10,3,2019,9,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.99998000004e-07,0.9999980000040002,9.99998000004e-07
kubica,0.001,0.153,0.846,13.9725,0.1945,20,17,3,2019,9,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
kvyat,0.001,0.184,0.815,13.6215,0.21,17,16,3,2019,9,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
leclerc,0.62,0.1665,0.2135,5.8165,0.213,2,1,1,2019,9,1.0,0.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,0.9999980000040002,9.99998000004e-07,9.99998000004e-07
max_verstappen,0.5425,0.244,0.2135,6.138,0.2125,1,2,1,2019,9,1.0,0.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,0.9999980000040002,9.99998000004e-07,9.99998000004e-07
norris,0.3065,0.4765,0.217,7.309,0.1965,6,5,2,2019,9,0.0,1.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.99998000004e-07,0.9999980000040002,9.99998000004e-07
perez,0.01,0.4075,0.5825,11.97,0.2155,11,13,3,2019,9,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
raikkonen,0.229,0.528,0.243,7.8945,0.2075,9,6,2,2019,9,0.0,1.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.99998000004e-07,0.9999980000040002,9.99998000004e-07
ricciardo,0.0155,0.4685,0.516,11.2935,0.1965,12,12,3,2019,9,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
russell,0.0,0.0495,0.9505,15.1655,0.1895,18,0,3,2019,9,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
sainz,0.0005,0.071,0.9285,14.885,0.196,8,19,2,2019,9,0.0,1.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
stroll,0.0055,0.3095,0.685,12.6625,0.226,14,14,3,2019,9,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
vettel,0.0855,0.5925,0.322,9.408,0.1935,4,9,2,2019,9,0.0,1.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.99998000004e-07,0.9999980000040002,9.99998000004e-07
albon,0.08,0.5945,0.3255,9.5335,0.196,12,9,3,2019,10,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.99998000004e-07,0.9999980000040002,9.99998000004e-07
bottas,0.6225,0.18,0.1975,5.5455,0.196,2,1,1,2019,10,1.0,0.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,0.9999980000040002,9.99998000004e-07,9.99998000004e-07
gasly,0.3,0.472,0.228,7.477,0.21,4,5,2,2019,10,0.0,1.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.99998000004e-07,0.9999980000040002,9.99998000004e-07
giovinazzi,0.034,0.5395,0.4265,10.659,0.201,18,11,3,2019,10,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
grosjean,0.0075,0.3075,0.685,12.5475,0.201,19,14,3,2019,10,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
hamilton,0.5535,0.254,0.1925,5.8085,0.188,1,2,1,2019,10,1.0,0.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,0.9999980000040002,9.99998000004e-07,9.99998000004e-07
hulkenberg,0.044,0.5695,0.3865,10.2595,0.214,10,10,2,2019,10,0.0,1.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.99998000004e-07,0.9999980000040002,9.99998000004e-07
kevin_magnussen,0.0005,0.1775,0.822,13.717,0.212,20,16,3,2019,10,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
kubica,0.0,0.05,0.95,15.3455,0.196,15,20,3,2019,10,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
kvyat,0.001,0.1345,0.8645,14.107,0.1985,9,17,2,2019,10,0.0,1.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
leclerc,0.4525,0.334,0.2135,6.5545,0.206,3,3,1,2019,10,1.0,0.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,0.9999980000040002,9.99998000004e-07,9.99998000004e-07
max_verstappen,0.384,0.4165,0.1995,6.716,0.191,5,4,2,2019,10,0.0,1.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.99998000004e-07,0.9999980000040002,9.99998000004e-07
norris,0.1025,0.5945,0.303,9.2235,0.2105,11,8,3,2019,10,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.99998000004e-07,0.9999980000040002,9.99998000004e-07
perez,0.002,0.269,0.729,12.955,0.182,17,15,3,2019,10,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
raikkonen,0.016,0.479,0.505,11.2795,0.191,8,12,2,2019,10,0.0,1.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
ricciardo,0.156,0.5625,0.2815,8.6665,0.21,7,7,2,2019,10,0.0,1.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.99998000004e-07,0.9999980000040002,9.99998000004e-07
russell,0.0,0.064,0.936,15.0115,0.2,14,19,3,2019,10,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
sainz,0.009,0.3725,0.6185,12.1565,0.207,6,13,2,2019,10,0.0,1.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
stroll,0.0,0.1,0.9,14.6275,0.21,13,18,3,2019,10,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
vettel,0.235,0.529,0.236,7.8095,0.197,16,6,3,2019,10,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.99998000004e-07,0.9999980000040002,9.99998000004e-07
albon,0.0005,0.192,0.8075,13.568,0.2,6,16,2,2019,11,0.0,1.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
bottas,0.452,0.338,0.21,6.526,0.2015,15,3,3,2019,11,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,0.9999980000040002,9.99998000004e-07,9.99998000004e-07
gasly,0.3805,0.391,0.2285,7.028,0.214,14,4,3,2019,11,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.99998000004e-07,0.9999980000040002,9.99998000004e-07
giovinazzi,0.034,0.5255,0.4405,10.795,0.2075,13,11,3,2019,11,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
grosjean,0.2075,0.563,0.2295,7.9235,0.1955,7,6,2,2019,11,0.0,1.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.99998000004e-07,0.9999980000040002,9.99998000004e-07
hamilton,0.6265,0.175,0.1985,5.5415,0.1975,9,1,2,2019,11,0.0,1.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,0.9999980000040002,9.99998000004e-07,9.99998000004e-07
hulkenberg,0.0785,0.589,0.3325,9.6615,0.209,16,9,3,2019,11,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.99998000004e-07,0.9999980000040002,9.99998000004e-07
kevin_magnussen,0.0125,0.4805,0.507,11.294,0.2035,8,12,2,2019,11,0.0,1.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
kubica,0.0005,0.1,0.8995,14.4635,0.189,10,18,2,2019,11,0.0,1.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
kvyat,0.0055,0.3155,0.679,12.48,0.192,3,14,1,2019,11,1.0,0.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
leclerc,0.0525,0.583,0.3645,9.9875,0.1945,17,10,3,2019,11,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.99998000004e-07,0.9999980000040002,9.99998000004e-07
max_verstappen,0.5545,0.2355,0.21,6.062,0.2085,1,2,1,2019,11,1.0,0.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,0.9999980000040002,9.99998000004e-07,9.99998000004e-07
norris,0.0,0.061,0.939,14.958,0.192,18,19,3,2019,11,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
perez,0.116,0.5955,0.2885,9.0685,0.208,20,8,3,2019,11,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.99998000004e-07,0.9999980000040002,9.99998000004e-07
raikkonen,0.3055,0.4715,0.223,7.3915,0.2035,12,5,3,2019,11,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.99998000004e-07,0.9999980000040002,9.99998000004e-07
ricciardo,0.01,0.3965,0.5935,11.956,0.1975,19,13,3,2019,11,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
russell,0.0005,0.1285,0.871,14.1925,0.2075,11,17,3,2019,11,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
sainz,0.1625,0.5735,0.264,8.593,0.2095,5,7,2,2019,11,0.0,1.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.99998000004e-07,0.9999980000040002,9.99998000004e-07
stroll,0.0005,0.245,0.7545,13.1385,0.206,4,15,2,2019,11,0.0,1.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
vettel,0.0,0.0405,0.9595,15.3715,0.192,2,20,1,2019,11,1.0,0.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
albon,0.022,0.468,0.51,11.385,0.2015,10,12,2,2019,12,0.0,1.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
bottas,0.547,0.25,0.203,5.917,0.2,8,2,2,2019,12,0.0,1.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,0.9999980000040002,9.99998000004e-07,9.99998000004e-07
gasly,0.226,0.5365,0.2375,7.891,0.197,6,6,2,2019,12,0.0,1.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.99998000004e-07,0.9999980000040002,9.99998000004e-07
giovinazzi,0.0005,0.132,0.8675,14.0945,0.203,18,17,3,2019,12,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
grosjean,0.07,0.59,0.34,9.7205,0.2155,20,9,3,2019,12,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.99998000004e-07,0.9999980000040002,9.99998000004e-07
hamilton,0.4685,0.3285,0.203,6.3455,0.198,1,3,1,2019,12,1.0,0.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,0.9999980000040002,9.99998000004e-07,9.99998000004e-07
hulkenberg,0.0315,0.513,0.4555,10.891,0.2135,12,11,3,2019,12,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
kevin_magnussen,0.0065,0.3065,0.687,12.674,0.2165,13,14,3,2019,12,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
kubica,0.0005,0.071,0.9285,14.857,0.194,19,19,3,2019,12,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
kvyat,0.0085,0.385,0.6065,12.0675,0.2175,15,13,3,2019,12,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
leclerc,0.377,0.417,0.206,6.734,0.194,4,4,2,2019,12,0.0,1.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.99998000004e-07,0.9999980000040002,9.99998000004e-07
max_verstappen,0.6045,0.179,0.2165,5.8445,0.215,2,1,1,2019,12,1.0,0.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,0.9999980000040002,9.99998000004e-07,9.99998000004e-07
norris,0.1685,0.567,0.2645,8.443,0.2035,9,7,2,2019,12,0.0,1.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.99998000004e-07,0.9999980000040002,9.99998000004e-07
perez,0.0025,0.197,0.8005,13.5395,0.193,11,16,3,2019,12,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
raikkonen,0.0445,0.585,0.3705,10.161,0.197,7,10,2,2019,12,0.0,1.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.99998000004e-07,0.9999980000040002,9.99998000004e-07
ricciardo,0.0005,0.0415,0.958,15.394,0.203,14,20,3,2019,12,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
russell,0.001,0.2665,0.7325,12.9835,0.1955,16,15,3,2019,12,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
sainz,0.113,0.599,0.288,9.0695,0.205,5,8,2,2019,12,0.0,1.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.99998000004e-07,0.9999980000040002,9.99998000004e-07
stroll,0.0,0.1025,0.8975,14.5745,0.211,17,18,3,2019,12,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
vettel,0.3075,0.465,0.2275,7.4135,0.205,3,5,1,2019,12,1.0,0.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.99998000004e-07,0.9999980000040002,9.99998000004e-07
albon,0.0015,0.1305,0.868,14.171,0.2125,5,17,2,2019,13,0.0,1.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
bottas,0.3885,0.4115,0.2,6.661,0.1865,3,4,1,2019,13,1.0,0.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.99998000004e-07,0.9999980000040002,9.99998000004e-07
gasly,0.011,0.402,0.587,11.9655,0.2025,9,13,2,2019,13,0.0,1.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
giovinazzi,0.0,0.0965,0.9035,14.5935,0.2095,18,18,3,2019,13,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
grosjean,0.0755,0.591,0.3335,9.6645,0.211,13,9,3,2019,13,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.99998000004e-07,0.9999980000040002,9.99998000004e-07
